Id,ProductId,Score,Summary,Text,Date,Year,Month,Sentiment,Review_Length,Final_Text,Dominant_Topic
1588,B001CWZXIY,5,Good Dog Food,"I am very pleased with this dog food. My sheltie has a good coat and good movements with Harmony Farms. Does much better with this food than others. He is a very picky eater, so I do add chicken and he will eat. We will stick with Harmony Farms. I also like the bag, it helps keep the food fresh.",2012-06-30,2012,2012-06,Positive,296,pleased dog food sheltie good coat good movement harmony farm much better food others picky eater add chicken eat stick harmony farm also like bag help keep food fresh,3
1589,B001CWZXIY,5,Hard to find locally,"My dog loves this food, and she has maintained her healthy weight for many years.  The vet is very happy with her general health, coat, and teeth.  Having the 16lb bag sent directly to my home without any shipping charges is terrific!  The 16 lb. size is not available in my area.",2012-06-30,2012,2012-06,Positive,280,dog love food maintained healthy weight many year vet happy general health coat teeth lb bag sent directly home without shipping charge terrific lb size available area,3
1590,B001CWZXIY,5,Good product:,"While on a family camping trip with Josh our 8yr old Golden, we ran out of dog food. Stopped at a Wegman's market in Erie PA to shop for a quality food. Settled on the Harmony Farm's chicken. Josh liked it right away.<br />We've been mixing it with his normal food (Canidae).<br />He's very healthy and playful, his coat is shiny. He's a happy pup.",2012-02-17,2012,2012-02,Positive,348,family camping trip josh yr old golden ran dog food stopped wegman market erie pa shop quality food settled harmony farm chicken josh liked right away br mixing normal food canidae br healthy playful coat shiny happy pup,3
1591,B001CWZXIY,5,My dog loves this dog food.,"My dog loves, loves  this dog food.I had to say love twice, because this dog food is one of his dog's favorite.",2012-02-13,2012,2012-02,Positive,111,dog love love dog food say love twice dog food one dog favorite,3
1592,B001CWZXIY,5,Harmony Farms Review,"I have purchased this product once before from Amazon.  It was delivered promptly and in tact.  This is the only food our dog will eat and we used to purchase it at PetSmart in New York but in Arizona, it is no where to be found.  This food is holistic and has no unnatural products at all.  We try to give our dog good quality dog food and this was it.  So now we go through Amazon and our dog is quite happy.  Bought a double amount to receive free shipping.  It was a very good deal.",2011-12-06,2011,2011-12,Positive,486,purchased product amazon delivered promptly tact food dog eat used purchase petsmart new york arizona found food holistic unnatural product try give dog good quality dog food go amazon dog quite happy bought double amount receive free shipping good deal,3
1593,B001CWZXIY,5,Both formulas are excellent for my dogs!,"I have a nearly 1 year old golden retriever/standard poodle mix, and a 6 year old german shepherd. The doodle gets the chicken and  brown rice (just switched her a few weeks ago from Nutro Max) and the shepherd gets the healthy weight. I have tried several different foods for the doodle, and many of them caused problems like diarrhea and stinky, stinky farts. With this, while switching from the Nutro Max, she had none of those problems. In fact, I only took 5 days to switch her instead of 2 or so weeks, and she didn't have any digestive problems. Both dogs seem to like it and it is definitely cost effective... several dollars cheaper at my local Wegman's and there are always coupons in the paper. This is a very high quality food for the price, and I like that it's available at the grocery store as I live in a small town. I highly recommend this food and hope to feed it exclusively for as long as my doggies shall live!",2011-11-07,2011,2011-11,Positive,931,nearly year old golden retriever standard poodle mix year old german shepherd doodle get chicken brown rice switched week ago nutro max shepherd get healthy weight tried several different food doodle many caused problem like diarrhea stinky stinky fart switching nutro max none problem fact took day switch instead week digestive problem dog seem like definitely cost effective several dollar cheaper local wegman always coupon paper high quality food price like available grocery store live small town highly recommend food hope feed exclusively long doggy shall live,3
1594,B001CWZXIY,5,Fabulous food!,My dogs have been eating this brand for a few years now and having found it available through Amazon I am able to save money per pound and trips to the store. It arrives promptly and is the same quality as always. Harmony Farms is much easier to digest and healthier than most commercial foods. LOVE IT!,2011-10-19,2011,2011-10,Positive,303,dog eating brand year found available amazon able save money per pound trip store arrives promptly quality always harmony farm much easier digest healthier commercial food love,3
1595,B001CWZXIY,4,Great Dog Food,"I purchased this because of the good reviews and the great ingredients. No doubt about the quality of the food and my 5 month old dachuhund puppy loves it. But I realized this doesn't have DHA that helps to develop cognitive brain function. Also the kibble might be little big for a puppy. So I believe it's a great food for an adult dog, but I wouldn't recommend it for a puppy.",2011-07-08,2011,2011-07,Positive,379,purchased good review great ingredient doubt quality food month old dachuhund puppy love realized dha help develop cognitive brain function also kibble might little big puppy believe great food adult dog recommend puppy,3
1596,B001CWZXIY,5,Great dog food!,"This dog food satisfies both of my dogs and they have had no digestion problems or skin issues , as they have had with other brands.  They both have maintained healthy weights and glossy coats on this food. I have been very pleased with the automated delivery service.",2011-05-02,2011,2011-05,Positive,268,dog food satisfies dog digestion problem skin issue brand maintained healthy weight glossy coat food pleased automated delivery service,3
1597,B001CWZXIY,5,"Dog Likes It, Great Value","Since I live in a rural area sometimes I'd drive to town just for dog food...needless to say that was expensive.  For $26 w/free-shipping the Harmony Farms is cheaper than the purchasing the lower quality ""name-brands"" - my dog likes the food and his skin is not as dry & flaky. I love getting it shipped directly and that my dog is eating something healthy.  Very thankful it's something I can afford as well.  Only wish Amazon offered a 'subscription service' for this item like they do on others.",2011-04-04,2011,2011-04,Positive,499,since live rural area sometimes drive town dog food needless say expensive w free shipping harmony farm cheaper purchasing lower quality name brand dog like food skin dry flaky love getting shipped directly dog eating something healthy thankful something afford well wish amazon offered subscription service item like others,3
